Time,Device ID,Stage,Battery Voltage,Error Code

4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15
4:00,-1,15
"August 3, 2018 at 07:36PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:41PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:47PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 07:52PM",doctor_hamster,1,3.300000,000,
"August 3, 2018 at 07:53PM",doctor_hamster,756,3.300000,000,
"August 3, 2018 at 07:58PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:04PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:09PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:14PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:19PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:25PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:30PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:35PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:40PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:45PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:51PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 08:56PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:01PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:06PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:11PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:17PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:22PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:27PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:32PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:38PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:43PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:48PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:53PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 09:59PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:04PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:09PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:14PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:20PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:25PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:30PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:36PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:41PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:46PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:51PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 10:56PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:02PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:07PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:12PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:17PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:22PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:28PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:33PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:38PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:43PM",doctor_hamster,0,3.300000,000,
